image_id,image_path,json_path,source,film_id,width,height,gt_cell_id,cell_key,raw_label1,raw_label2,mapped_morphology,known_or_unknown,detector_eligible,exclusion_reason,x_min,y_min,x_max,y_max,split
first_microscope/95-9-1-2/20161121_162814,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162814.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162814.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162814/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2820.0,1736.0,3395.0,2311.0,train
first_microscope/95-9-1-2/20161121_162824,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162824.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162824.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162824/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,3395.0,1280.0,3970.0,1855.0,train
first_microscope/95-9-1-2/20161121_162824,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162824.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162824.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162824/Cell_1,Cell_1,Monocyte,Monocyte,monocyte,known,True,,2291.0,1403.0,2866.0,1978.0,train
first_microscope/95-9-1-2/20161121_162835,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162835.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162835.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162835/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,1876.0,1915.0,2451.0,2490.0,train
first_microscope/95-9-1-2/20161121_162835,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162835.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162835.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162835/Cell_1,Cell_1,Band,Band,unknown,unknown,True,,2789.0,1626.0,3364.0,2201.0,train
first_microscope/95-9-1-2/20161121_162835,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162835.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162835.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162835/Cell_2,Cell_2,Small Lymph,Small Lymph,lymphocyte,known,True,,3416.0,643.0,3991.0,1218.0,train
first_microscope/95-9-1-2/20161121_162845,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162845.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162845.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162845/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2350.0,642.0,2925.0,1217.0,train
first_microscope/95-9-1-2/20161121_162910,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162910.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162910.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162910/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,3341.0,1106.0,3916.0,1681.0,train
first_microscope/95-9-1-2/20161121_162921,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162921.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162921.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162921/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,3593.0,854.0,4168.0,1429.0,train
first_microscope/95-9-1-2/20161121_162921,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162921.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162921.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162921/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2313.0,2166.0,2888.0,2741.0,train
first_microscope/95-9-1-2/20161121_162921,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162921.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162921.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162921/Cell_2,Cell_2,Eosinophil,Eosinophil,eosinophil,known,True,,2134.0,1040.0,2709.0,1615.0,train
first_microscope/95-9-1-2/20161121_162936,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162936.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162936.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162936/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,2569.0,936.0,3144.0,1511.0,train
first_microscope/95-9-1-2/20161121_162949,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162949.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162949.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162949/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2569.0,2034.0,3144.0,2609.0,train
first_microscope/95-9-1-2/20161121_162949,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_162949.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_162949.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_162949/Cell_1,Cell_1,Burst,Burst,,excluded,False,burst,2339.0,643.0,2914.0,1218.0,train
first_microscope/95-9-1-2/20161121_163002,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163002.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163002.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163002/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,2750.0,1363.0,3325.0,1938.0,train
first_microscope/95-9-1-2/20161121_163007,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163007.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163007.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163007/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2481.0,1120.0,3056.0,1695.0,train
first_microscope/95-9-1-2/20161121_163022,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163022.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163022.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163022/Cell_0,Cell_0,Eosinophil,Eosinophil,eosinophil,known,True,,2589.0,1662.0,3164.0,2237.0,train
first_microscope/95-9-1-2/20161121_163022,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163022.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163022.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163022/Cell_1,Cell_1,Monocyte,Monocyte,monocyte,known,True,,2549.0,642.0,3124.0,1217.0,train
first_microscope/95-9-1-2/20161121_163032,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163032.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163032.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163032/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,2480.0,969.0,3055.0,1544.0,train
first_microscope/95-9-1-2/20161121_163032,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163032.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163032.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163032/Cell_1,Cell_1,Burst,Burst,,excluded,False,burst,2351.0,1070.0,2926.0,1645.0,train
first_microscope/95-9-1-2/20161121_163041,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163041.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163041.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163041/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,2117.0,1159.0,2692.0,1734.0,train
first_microscope/95-9-1-2/20161121_163054,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163054.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163054.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163054/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,3038.0,408.0,3613.0,983.0,train
first_microscope/95-9-1-2/20161121_163054,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163054.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163054.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163054/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2755.0,1007.0,3330.0,1582.0,train
first_microscope/95-9-1-2/20161121_163101,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163101.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163101.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163101/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,2906.0,1096.0,3481.0,1671.0,train
first_microscope/95-9-1-2/20161121_163114,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163114.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163114.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163114/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2115.0,1583.0,2690.0,2158.0,train
first_microscope/95-9-1-2/20161121_163114,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163114.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163114.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163114/Cell_1,Cell_1,Burst,Burst,,excluded,False,burst,3554.0,483.0,4129.0,1058.0,train
first_microscope/95-9-1-2/20161121_163123,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163123.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163123.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163123/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2740.0,1242.0,3315.0,1817.0,train
first_microscope/95-9-1-2/20161121_163145,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163145.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163145.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163145/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,3193.0,2190.0,3768.0,2765.0,train
first_microscope/95-9-1-2/20161121_163145,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163145.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163145.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163145/Cell_1,Cell_1,Burst,Burst,,excluded,False,burst,2010.0,827.0,2585.0,1402.0,train
first_microscope/95-9-1-2/20161121_163213,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163213.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163213.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163213/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,2559.0,1991.0,3134.0,2566.0,train
first_microscope/95-9-1-2/20161121_163223,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163223.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163223.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163223/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,2305.0,504.0,2880.0,1079.0,train
first_microscope/95-9-1-2/20161121_163223,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163223.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163223.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163223/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,3127.0,2190.0,3702.0,2765.0,train
first_microscope/95-9-1-2/20161121_163246,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163246.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163246.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163246/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,2465.0,362.0,3040.0,937.0,train
first_microscope/95-9-1-2/20161121_163246,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163246.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163246.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163246/Cell_1,Cell_1,Monocyte,Monocyte,monocyte,known,True,,2707.0,1468.0,3282.0,2043.0,train
first_microscope/95-9-1-2/20161121_163259,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163259.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163259.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163259/Cell_0,Cell_0,Small Lymph,Small Lymph,lymphocyte,known,True,,2569.0,1657.0,3144.0,2232.0,train
first_microscope/95-9-1-2/20161121_163259,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163259.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163259.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163259/Cell_1,Cell_1,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2648.0,1503.0,3223.0,2078.0,train
first_microscope/95-9-1-2/20161121_163313,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163313.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163313.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163313/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,2833.0,797.0,3408.0,1372.0,train
first_microscope/95-9-1-2/20161121_163334,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163334.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163334.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163334/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,1931.0,2111.0,2506.0,2686.0,train
first_microscope/95-9-1-2/20161121_163334,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163334.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163334.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163334/Cell_1,Cell_1,Eosinophil,Eosinophil,eosinophil,known,True,,1747.0,603.0,2322.0,1178.0,train
first_microscope/95-9-1-2/20161121_163334,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163334.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163334.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163334/Cell_2,Cell_2,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2122.0,565.0,2697.0,1140.0,train
first_microscope/95-9-1-2/20161121_163334,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163334.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163334.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163334/Cell_3,Cell_3,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,3094.0,818.0,3669.0,1393.0,train
first_microscope/95-9-1-2/20161121_163334,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163334.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163334.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163334/Cell_4,Cell_4,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,3588.0,1662.0,4163.0,2237.0,train
first_microscope/95-9-1-2/20161121_163334,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163334.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163334.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163334/Cell_5,Cell_5,Large Lymph,Large Lymph,unknown,unknown,True,,3583.0,114.0,4158.0,689.0,train
first_microscope/95-9-1-2/20161121_163347,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163347.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163347.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163347/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2089.0,1976.0,2664.0,2551.0,train
first_microscope/95-9-1-2/20161121_163347,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163347.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163347.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163347/Cell_1,Cell_1,Large Lymph,Large Lymph,unknown,unknown,True,,3722.0,781.0,4297.0,1356.0,train
first_microscope/95-9-1-2/20161121_163347,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163347.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163347.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163347/Cell_2,Cell_2,Large Lymph,Large Lymph,unknown,unknown,True,,3560.0,1583.0,4135.0,2158.0,train
first_microscope/95-9-1-2/20161121_163347,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163347.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163347.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163347/Cell_3,Cell_3,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,3087.0,2265.0,3662.0,2840.0,train
first_microscope/95-9-1-2/20161121_163347,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163347.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163347.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163347/Cell_4,Cell_4,Eosinophil,Eosinophil,eosinophil,known,True,,1706.0,2016.0,2281.0,2591.0,train
first_microscope/95-9-1-2/20161121_163356,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163356.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163356.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163356/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,2303.0,1103.0,2878.0,1678.0,train
first_microscope/95-9-1-2/20161121_163411,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163411.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163411.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163411/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,2461.0,1676.0,3036.0,2251.0,train
first_microscope/95-9-1-2/20161121_163424,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163424.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163424.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163424/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2858.0,1180.0,3433.0,1755.0,train
first_microscope/95-9-1-2/20161121_163435,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163435.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163435.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163435/Cell_0,Cell_0,Small Lymph,Small Lymph,lymphocyte,known,True,,2456.0,1507.0,3031.0,2082.0,train
first_microscope/95-9-1-2/20161121_163448,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163448.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163448.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163448/Cell_0,Cell_0,Large Lymph,Large Lymph,unknown,unknown,True,,2992.0,746.0,3567.0,1321.0,train
first_microscope/95-9-1-2/20161121_163459,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163459.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163459.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163459/Cell_0,Cell_0,Small Lymph,Small Lymph,lymphocyte,known,True,,2494.0,695.0,3069.0,1270.0,train
first_microscope/95-9-1-2/20161121_163510,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163510.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163510.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163510/Cell_0,Cell_0,Neutrophil,Neutrophil,neutrophil_segmented,known,True,,2919.0,756.0,3494.0,1331.0,train
first_microscope/95-9-1-2/20161121_163527,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163527.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163527.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163527/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,2817.0,691.0,3392.0,1266.0,train
first_microscope/95-9-1-2/20161121_163539,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163539.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163539.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163539/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,2501.0,345.0,3076.0,920.0,train
first_microscope/95-9-1-2/20161121_163554,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163554.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163554.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163554/Cell_0,Cell_0,Monocyte,Monocyte,monocyte,known,True,,2341.0,420.0,2916.0,995.0,train
first_microscope/95-9-1-2/20161121_163602,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163602.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163602.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163602/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,2549.0,2039.0,3124.0,2614.0,train
first_microscope/95-9-1-2/20161121_163609,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/images/20161121_163609.jpg,/opt/dlami/nvme/datasets/raabin_wbc/fullfield/first_microscope/95-9-1-2/jsons/20161121_163609.json,first_microscope,95-9-1-2,5312,2988,first_microscope/95-9-1-2/20161121_163609/Cell_0,Cell_0,Burst,Burst,,excluded,False,burst,3734.0,1214.0,4309.0,1789.0,train
